,index,Country,Year,GHG
21824,11434,Japan,2008,84889.479
21825,11435,Japan,2009,77481.217
21826,11436,Japan,2010,80749.631
21827,11437,Japan,2011,82659.927
21828,11438,Japan,2012,85157.988
21829,11439,Japan,2013,89498.76
21830,11440,Japan,2014,92108.42
21831,11441,Japan,2015,93237.263
21832,11442,Japan,2016,96249.947
21833,11443,Japan,2017,98979.421
21834,11444,Japan,2018,100105.026
21835,12270,Japan,1990,29731.985
21836,12271,Japan,1991,29715.822
21837,12272,Japan,1992,30871.123
21838,12273,Japan,1993,30421.244
21839,12274,Japan,1994,32895.351
21840,12275,Japan,1995,33056.869
21841,12276,Japan,1996,33305.264
21842,12277,Japan,1997,33664.923
21843,12278,Japan,1998,33264.606
21844,12279,Japan,1999,32720.291
21845,12280,Japan,2000,32482.502
21846,12281,Japan,2001,30800.166
21847,12282,Japan,2002,29705.615
21848,12283,Japan,2003,29364.908
21849,12284,Japan,2004,28466.599
21850,12285,Japan,2005,27654.868
21851,12286,Japan,2006,26284.388
21852,12287,Japan,2007,25958.286
21853,12288,Japan,2008,26603.519
21854,12289,Japan,2009,23544.838
21855,12290,Japan,2010,23344.829
21856,12291,Japan,2011,22354.591
21857,12292,Japan,2012,22668.174
21858,12293,Japan,2013,22411.207
21859,12294,Japan,2014,21504.116
21860,12295,Japan,2015,21303.513
21861,12296,Japan,2016,20367.043
21862,12297,Japan,2017,19872.787
21863,12298,Japan,2018,19266.71
21864,13882,Japan,1990,0.343
21865,13883,Japan,1991,0.336
21866,13884,Japan,1992,0.336
21867,13885,Japan,1993,0.336
21868,13886,Japan,1994,0.349
21869,13887,Japan,1995,0.345
21870,13888,Japan,1996,0.338
21871,13889,Japan,1997,0.333
21872,13890,Japan,1998,0.324
21873,13891,Japan,1999,0.331
21874,13892,Japan,2000,0.327
21875,13893,Japan,2001,0.32
21876,13894,Japan,2002,0.325
21877,13895,Japan,2003,0.321
21878,13896,Japan,2004,0.313
21879,13897,Japan,2005,0.309
21880,13898,Japan,2006,0.3
21881,13899,Japan,2007,0.303
21882,13900,Japan,2008,0.291
21883,13901,Japan,2009,0.29
21884,13902,Japan,2010,0.291
21885,13903,Japan,2011,0.302
21886,13904,Japan,2012,0.307
21887,13905,Japan,2013,0.304
21888,13906,Japan,2014,0.292
21889,13907,Japan,2015,0.28
21890,13908,Japan,2016,0.274
21891,13909,Japan,2017,0.266
21892,13910,Japan,2018,0.254
21893,14871,Japan,1990,-62218.628
21894,14872,Japan,1991,-70255.236
21895,14873,Japan,1992,-73311.392
21896,14874,Japan,1993,-76378.072
21897,14875,Japan,1994,-76126.716
21898,14876,Japan,1995,-77077.697
21899,14877,Japan,1996,-81704.89
21900,14878,Japan,1997,-84099.654
21901,14879,Japan,1998,-85535.204
21902,14880,Japan,1999,-85739.773
21903,14881,Japan,2000,-87757.779
21904,14882,Japan,2001,-88263.016
21905,14883,Japan,2002,-89713.1
21906,14884,Japan,2003,-99986.917
21907,14885,Japan,2004,-96408.356
21908,14886,Japan,2005,-91191.192
21909,14887,Japan,2006,-85786.085
21910,14888,Japan,2007,-81185.745
21911,14889,Japan,2008,-70916.895
21912,14890,Japan,2009,-66887.103
21913,14891,Japan,2010,-70447.604
21914,14892,Japan,2011,-69659.293
21915,14893,Japan,2012,-72724.572
21916,14894,Japan,2013,-66023.195
21917,14895,Japan,2014,-64338.778
21918,14896,Japan,2015,-59371.483
21919,14897,Japan,2016,-54276.143
21920,14898,Japan,2017,-58539.929
21921,14899,Japan,2018,-57390.073
21922,15538,Japan,1990,369877.433
21923,15539,Japan,1991,370780.638
21924,15540,Japan,1992,375646.272
21925,15541,Japan,1993,358393.021
21926,15542,Japan,1994,392856.775
21927,15543,Japan,1995,380657.532
21928,15544,Japan,1996,383006.066
21929,15545,Japan,1997,379229.074
21930,15546,Japan,1998,366735.284
21931,15547,Japan,1999,388808.445
21932,15548,Japan,2000,397371.797
21933,15549,Japan,2001,388560.047
21934,15550,Japan,2002,415478.044
21935,15551,Japan,2003,434629.208
21936,15552,Japan,2004,432346.76
21937,15553,Japan,2005,452026.612
21938,15554,Japan,2006,443071.699
21939,15555,Japan,2007,493370.221
21940,15556,Japan,2008,474125.261
21941,15557,Japan,2009,443773.628
21942,15558,Japan,2010,476191.107
21943,15559,Japan,2011,537348.419
21944,15560,Japan,2012,584072.69
21945,15561,Japan,2013,585964.582
21946,15562,Japan,2014,555454.403
21947,15563,Japan,2015,529882.655
21948,15564,Japan,2016,525142.03
21949,15565,Japan,2017,511306.281
21950,15566,Japan,2018,474853.984
21951,15770,Japan,1990,160570.114
21952,15771,Japan,1991,161888.561
21953,15772,Japan,1992,164208.813
21954,15773,Japan,1993,171218.814
21955,15774,Japan,1994,169574.125
21956,15775,Japan,1995,177495.48
21957,15776,Japan,1996,176368.065
21958,15777,Japan,1997,177152.179
21959,15778,Japan,1998,182482.435
21960,15779,Japan,1999,188454.229
21961,15780,Japan,2000,192427.25
21962,15781,Japan,2001,191251.466
21963,15782,Japan,2002,194640.464
21964,15783,Japan,2003,190733.498
21965,15784,Japan,2004,195456.524
21966,15785,Japan,2005,197678.697
21967,15786,Japan,2006,189196.744
21968,15787,Japan,2007,179600.39
21969,15788,Japan,2008,168123.735
21970,15789,Japan,2009,157458.493
21971,15790,Japan,2010,158176.77
21972,15791,Japan,2011,153803.854
21973,15792,Japan,2012,147058.554
21974,15793,Japan,2013,150476.168
21975,15794,Japan,2014,142969.527
21976,15795,Japan,2015,140100.944
21977,15796,Japan,2016,141794.985
21978,15797,Japan,2017,145281.301
21979,15798,Japan,2018,140070.411
21980,16495,Japan,1990,351321.33
21981,16496,Japan,1991,347936.451
21982,16497,Japan,1992,342864.829
21983,16498,Japan,1993,343889.717
21984,16499,Japan,1994,352780.848
21985,16500,Japan,1995,359639.786
21986,16501,Japan,1996,362647.449
21987,16502,Japan,1997,359050.088
21988,16503,Japan,1998,334353.58
21989,16504,Japan,1999,338784.304
21990,16505,Japan,2000,348884.334
21991,16506,Japan,2001,342784.893
21992,16507,Japan,2002,348562.576
21993,16508,Japan,2003,346473.848
21994,16509,Japan,2004,346006.051
21995,16510,Japan,2005,336498.331
21996,16511,Japan,2006,333861.408
21997,16512,Japan,2007,332135.685
21998,16513,Japan,2008,303120.485
21999,16514,Japan,2009,286089.684
22000,16515,Japan,2010,302635.739
22001,16516,Japan,2011,301502.034
22002,16517,Japan,2012,301210.525
22003,16518,Japan,2013,306378.429
22004,16519,Japan,2014,298793.388
22005,16520,Japan,2015,289731.829
22006,16521,Japan,2016,275784.396
22007,16522,Japan,2017,271979.569
22008,16523,Japan,2018,264928.847
22009,18757,Japan,1990,205016.192
22010,18758,Japan,1991,216897.966
22011,18759,Japan,1992,223672.548
22012,18760,Japan,1993,227466.878
22013,18761,Japan,1994,236896.055
22014,18762,Japan,1995,246405.9
22015,18763,Japan,1996,253270.194
22016,18764,Japan,1997,255215.492
22017,18765,Japan,1998,253340.311
22018,18766,Japan,1999,257440.186
22019,18767,Japan,2000,256965.624
22020,18768,Japan,2001,260987.605
22021,18769,Japan,2002,257089.226
22022,18770,Japan,2003,252777.598
22023,18771,Japan,2004,246557.007
22024,18772,Japan,2005,240841.505
22025,18773,Japan,2006,237997.973
22026,18774,Japan,2007,235105.466
22027,18775,Japan,2008,227320.219
22028,18776,Japan,2009,223859.183
22029,18777,Japan,2010,224194.711
22030,18778,Japan,2011,219253.8
22031,18779,Japan,2012,220037.794
22032,18780,Japan,2013,217069.247
22033,18781,Japan,2014,212018.784
22034,18782,Japan,2015,210706.23
22035,18783,Japan,2016,208772.772
22036,18784,Japan,2017,207202.305
22037,18785,Japan,2018,204710.472
22038,20439,Japan,1990,5164.836
22039,20440,Japan,1991,4684.167
22040,20441,Japan,1992,4213.146
22041,20442,Japan,1993,3577.235
22042,20443,Japan,1994,3168.163
22043,20444,Japan,1995,3168.658
22044,20445,Japan,1996,2884.255
22045,20446,Japan,1997,2776.68
22046,20447,Japan,1998,2506.621
22047,20448,Japan,1999,2493.04
22048,20449,Japan,2000,2347.451
22049,20450,Japan,2001,2148.538
22050,20451,Japan,2002,1582.61
22051,20452,Japan,2003,1523.49
22052,20453,Japan,2004,1454.367
22053,20454,Japan,2005,1484.319
22054,20455,Japan,2006,1535.624
22055,20456,Japan,2007,1590.841
22056,20457,Japan,2008,1512.139
22057,20458,Japan,2009,1417.392
22058,20459,Japan,2010,1359.387
22059,20460,Japan,2011,1344.731
22060,20461,Japan,2012,1340.91
22061,20462,Japan,2013,1254.536
22062,20463,Japan,2014,1255.235
22063,20464,Japan,2015,1212.331
22064,20465,Japan,2016,1251.426
22065,20466,Japan,2017,1236.495
22066,20467,Japan,2018,1154.827
22067,23548,Japan,1990,11.411
22068,23549,Japan,1991,11.411
22069,23550,Japan,1992,11.411
22070,23551,Japan,1993,15.215
22071,23552,Japan,1994,26.626
22072,23553,Japan,1995,70.369
22073,23554,Japan,1996,67.38
22074,23555,Japan,1997,59.859
22075,23556,Japan,1998,65.834
22076,23557,Japan,1999,110.322
22077,23558,Japan,2000,100.0
22078,23559,Japan,2001,103.163
22079,23560,Japan,2002,129.992
22080,23561,Japan,2003,145.604
22081,23562,Japan,2004,170.079
22082,23563,Japan,2005,515.008
22083,23564,Japan,2006,490.36
22084,23565,Japan,2007,555.266
22085,23566,Japan,2008,518.258
22086,23567,Japan,2009,473.858
22087,23568,Japan,2010,538.8
22088,23569,Japan,2011,630.004
22089,23570,Japan,2012,529.04
22090,23571,Japan,2013,565.918
22091,23572,Japan,2014,392.923
22092,23573,Japan,2015,199.82
22093,23574,Japan,2016,222.007
22094,23575,Japan,2017,157.389
22095,23576,Japan,2018,98.854
22096,24046,Japan,1990,55.077
22097,24047,Japan,1991,63.226
22098,24048,Japan,1992,64.156
22099,24049,Japan,1993,92.165
22100,24050,Japan,1994,113.226
22101,24051,Japan,1995,148.318
22102,24052,Japan,1996,153.778
22103,24053,Japan,1997,168.315
22104,24054,Japan,1998,139.546
22105,24055,Japan,1999,110.485
22106,24056,Japan,2000,100.0
22107,24057,Japan,2001,83.2
22108,24058,Japan,2002,77.481
22109,24059,Japan,2003,74.574
22110,24060,Japan,2004,77.626
22111,24061,Japan,2005,72.629
22112,24062,Japan,2006,75.791
22113,24063,Japan,2007,66.679
22114,24064,Japan,2008,48.373
22115,24065,Japan,2009,34.084
22116,24066,Japan,2010,35.791
22117,24067,Japan,2011,31.63
22118,24068,Japan,2012,28.942
22119,24069,Japan,2013,27.626
22120,24070,Japan,2014,28.311
22121,24071,Japan,2015,27.862
22122,24072,Japan,2016,28.428
22123,24073,Japan,2017,29.581
22124,24074,Japan,2018,29.367
22125,24555,Japan,1990,92.382
22126,24556,Japan,1991,93.397
22127,24557,Japan,1992,94.318
22128,24558,Japan,1993,93.769
22129,24559,Japan,1994,98.448
22130,24560,Japan,1995,99.98
22131,24561,Japan,1996,100.887
22132,24562,Japan,1997,100.329
22133,24563,Japan,1998,96.8
22134,24564,Japan,1999,98.516
22135,24565,Japan,2000,100.0
22136,24566,Japan,2001,98.149
22137,24567,Japan,2002,99.883
22138,24568,Japan,2003,100.316
22139,24569,Japan,2004,99.776
22140,24570,Japan,2005,100.291
22141,24571,Japan,2006,98.719
22142,24572,Japan,2007,101.34
22143,24573,Japan,2008,96.103
22144,24574,Japan,2009,90.809
22145,24575,Japan,2010,94.746
22146,24576,Japan,2011,98.46
22147,24577,Japan,2012,101.568
22148,24578,Japan,2013,102.403
22149,24579,Japan,2014,98.805
22150,24580,Japan,2015,96.001
22151,24581,Japan,2016,94.768
22152,24582,Japan,2017,93.778
22153,24583,Japan,2018,90.076
22154,25259,Japan,1990,116.946
22155,25260,Japan,1991,113.895
22156,25261,Japan,1992,116.157
22157,25262,Japan,1993,105.38
22158,25263,Japan,1994,114.295
22159,25264,Japan,1995,110.385
22160,25265,Japan,1996,107.213
22161,25266,Japan,1997,105.235
22162,25267,Japan,1998,100.331
22163,25268,Japan,1999,100.021
22164,25269,Japan,2000,100.0
22165,25270,Japan,2001,97.762
22166,25271,Japan,2002,95.93
22167,25272,Japan,2003,92.127
22168,25273,Japan,2004,94.848
22169,25274,Japan,2005,94.375
22170,25275,Japan,2006,92.843
22171,25276,Japan,2007,93.569
22172,25277,Japan,2008,92.78
22173,25278,Japan,2009,90.244
22174,25279,Japan,2010,91.579
22175,25280,Japan,2011,88.927
22176,25281,Japan,2012,86.63
22177,25282,Japan,2013,85.655
22178,25283,Japan,2014,83.953
22179,25284,Japan,2015,81.788
22180,25285,Japan,2016,80.923
22181,25286,Japan,2017,79.609
22182,25287,Japan,2018,78.603
22183,26920,Japan,1990,32.61
22184,26921,Japan,1991,32.61
22185,26922,Japan,1992,32.61
22186,26923,Japan,1993,43.48
22187,26924,Japan,1994,76.09
22188,26925,Japan,1995,201.094
22189,26926,Japan,1996,192.554
22190,26927,Japan,1997,171.059
22191,26928,Japan,1998,188.135
22192,26929,Japan,1999,315.269
22193,26930,Japan,2000,285.773
22194,26931,Japan,2001,294.813
22195,26932,Japan,2002,371.483
22196,26933,Japan,2003,416.096
22197,26934,Japan,2004,486.038
22198,26935,Japan,2005,1471.753
22199,26936,Japan,2006,1401.314
22200,26937,Japan,2007,1586.797
22201,26938,Japan,2008,1481.04
22202,26939,Japan,2009,1354.155
22203,26940,Japan,2010,1539.741
22204,26941,Japan,2011,1800.38
22205,26942,Japan,2012,1511.852
22206,26943,Japan,2013,1617.237
22207,26944,Japan,2014,1122.867
22208,26945,Japan,2015,571.031
22209,26946,Japan,2016,634.435
22210,26947,Japan,2017,449.775
22211,26948,Japan,2018,282.497
22212,27103,Japan,1990,69.72
22213,27104,Japan,1991,75.922
22214,27105,Japan,1992,77.749
22215,27106,Japan,1993,79.333
22216,27107,Japan,1994,92.123
22217,27108,Japan,1995,110.333
22218,27109,Japan,1996,107.641
22219,27110,Japan,1997,106.935
22220,27111,Japan,1998,103.895
22221,27112,Japan,1999,106.635
22222,27113,Japan,2000,100.0
22223,27114,Japan,2001,85.168
22224,27115,Japan,2002,71.05
22225,27116,Japan,2003,71.019
22226,27117,Japan,2004,54.361
22227,27118,Japan,2005,55.943
22228,27119,Japan,2006,64.021
22229,27120,Japan,2007,73.134
22230,27121,Japan,2008,84.426
22231,27122,Japan,2009,91.607
22232,27123,Japan,2010,102.026
22233,27124,Japan,2011,114.234
22234,27125,Japan,2012,128.482
22235,27126,Japan,2013,140.486
22236,27127,Japan,2014,156.588
22237,27128,Japan,2015,171.813
22238,27129,Japan,2016,186.306
22239,27130,Japan,2017,196.443
22240,27131,Japan,2018,205.617
22241,28891,Japan,1990,182.754
22242,28892,Japan,1991,202.038
22243,28893,Japan,1992,222.373
22244,28894,Japan,1993,223.313
22245,28895,Japan,1994,213.614
22246,28896,Japan,1995,233.917
22247,28897,Japan,1996,242.09
22248,28898,Japan,1997,206.369
22249,28899,Japan,1998,188.073
22250,28900,Japan,1999,130.51
22251,28901,Japan,2000,100.0
22252,28902,Japan,2001,86.271
22253,28903,Japan,2002,81.57
22254,28904,Japan,2003,76.889
22255,28905,Japan,2004,74.789
22256,28906,Japan,2005,71.499
22257,28907,Japan,2006,73.988
22258,28908,Japan,2007,66.958
22259,28909,Japan,2008,59.034
22260,28910,Japan,2009,34.414
22261,28911,Japan,2010,34.106
22262,28912,Japan,2011,31.603
22263,28913,Japan,2012,31.392
22264,28914,Japan,2013,29.514
22265,28915,Japan,2014,28.997
22266,28916,Japan,2015,29.512
22267,28917,Japan,2016,30.699
22268,28918,Japan,2017,29.441
22269,28919,Japan,2018,29.054
22270,29378,Japan,1990,91.584
22271,29379,Japan,1991,92.507
22272,29380,Japan,1992,93.272
22273,29381,Japan,1993,92.711
22274,29382,Japan,1994,97.053
22275,29383,Japan,1995,98.03
22276,29384,Japan,1996,98.974
22277,29385,Japan,1997,98.44
22278,29386,Japan,1998,95.302
22279,29387,Japan,1999,98.195
22280,29388,Japan,2000,100.0
22281,29389,Japan,2001,98.843
22282,29390,Japan,2002,101.155
22283,29391,Japan,2003,101.802
22284,29392,Japan,2004,101.425
22285,29393,Japan,2005,101.993
22286,29394,Japan,2006,100.157
22287,29395,Japan,2007,102.979
22288,29396,Japan,2008,97.396
22289,29397,Japan,2009,91.92
22290,29398,Japan,2010,95.986
22291,29399,Japan,2011,99.946
22292,29400,Japan,2012,103.209
22293,29401,Japan,2013,103.942
22294,29402,Japan,2014,99.858
22295,29403,Japan,2015,96.674
22296,29404,Japan,2016,95.124
22297,29405,Japan,2017,93.898
22298,29406,Japan,2018,89.789
22299,30195,Japan,1990,1207821.339
22300,30196,Japan,1991,1213745.941
22301,30197,Japan,1992,1223353.126
22302,30198,Japan,1993,1212727.532
22303,30199,Japan,1994,1277314.116
22304,30200,Japan,1995,1297427.404
22305,30201,Japan,1996,1305264.632
22306,30202,Japan,1997,1295201.999
22307,30203,Japan,1998,1245244.755
22308,30204,Japan,1999,1268630.23
22309,30205,Japan,2000,1287016.252
22310,30206,Japan,2001,1261070.26
22311,30207,Japan,2002,1283454.364
22312,30208,Japan,2003,1279130.008
22313,30209,Japan,2004,1275280.506
22314,30210,Japan,2005,1287579.615
22315,30211,Japan,2006,1271376.127
22316,30212,Japan,2007,1312004.722
22317,30213,Japan,2008,1250287.39
22318,30214,Japan,2009,1181535.183
22319,30215,Japan,2010,1232102.365
22320,30216,Japan,2011,1283944.633
22321,30217,Japan,2012,1323599.201
22322,30218,Japan,2013,1341785.871
22323,30219,Japan,2014,1294005.768
22324,30220,Japan,2015,1260428.708
22325,30221,Japan,2016,1248565.94
22326,30222,Japan,2017,1230699.604
22327,30223,Japan,2018,1180952.637
22328,31167,Japan,1990,106.588
22329,31168,Japan,1991,105.601
22330,31169,Japan,1992,106.177
22331,31170,Japan,1993,105.717
22332,31171,Japan,1994,109.916
22333,31172,Japan,1995,110.945
22334,31173,Japan,1996,114.725
22335,31174,Japan,1997,117.425
22336,31175,Japan,1998,112.13
22337,31176,Japan,1999,91.577
22338,31177,Japan,2000,100.0
22339,31178,Japan,2001,87.904
22340,31179,Japan,2002,86.056
22341,31180,Japan,2003,85.527
22342,31181,Japan,2004,84.96
22343,31182,Japan,2005,83.471
22344,31183,Japan,2006,83.053
22345,31184,Japan,2007,80.929
22346,31185,Japan,2008,78.202
22347,31186,Japan,2009,76.049
22348,31187,Japan,2010,74.218
22349,31188,Japan,2011,72.862
22350,31189,Japan,2012,71.795
22351,31190,Japan,2013,71.88
22352,31191,Japan,2014,70.559
22353,31192,Japan,2015,69.342
22354,31193,Japan,2016,67.532
22355,31194,Japan,2017,68.274
22356,31195,Japan,2018,66.877
22357,34360,Japan,1990,16.142
22358,34361,Japan,1991,16.892
22359,34362,Japan,1992,17.25
22360,34363,Japan,1993,17.645
22361,34364,Japan,1994,17.503
22362,34365,Japan,1995,17.927
22363,34366,Japan,1996,18.261
22364,34367,Japan,1997,18.503
22365,34368,Japan,1998,19.037
22366,34369,Japan,1999,19.008
22367,34370,Japan,2000,18.691
22368,34371,Japan,2001,19.342
22369,34372,Japan,2002,18.722
22370,34373,Japan,2003,18.329
22371,34374,Japan,2004,17.975
22372,34375,Japan,2005,17.468
22373,34376,Japan,2006,17.536
22374,34377,Japan,2007,16.875
22375,34378,Japan,2008,17.206
22376,34379,Japan,2009,17.931
22377,34380,Japan,2010,17.212
22378,34381,Japan,2011,16.198
22379,34382,Japan,2012,15.758
22380,34383,Japan,2013,15.419
22381,34384,Japan,2014,15.609
22382,34385,Japan,2015,15.965
22383,34386,Japan,2016,16.024
22384,34387,Japan,2017,16.072
22385,34388,Japan,2018,16.531
22386,34941,Japan,1990,2.946
22387,34942,Japan,1991,2.855
22388,34943,Japan,1992,2.924
22389,34944,Japan,1993,2.691
22390,34945,Japan,1994,2.829
22391,34946,Japan,1995,2.69
22392,34947,Japan,1996,2.61
22393,34948,Japan,1997,2.602
22394,34949,Japan,1998,2.594
22395,34950,Japan,1999,2.564
22396,34951,Japan,2000,2.565
22397,34952,Japan,2001,2.579
22398,34953,Japan,2002,2.551
22399,34954,Japan,2003,2.462
22400,34955,Japan,2004,2.562
22401,34956,Japan,2005,2.555
22402,34957,Japan,2006,2.577
22403,34958,Japan,2007,2.592
22404,34959,Japan,2008,2.688
22405,34960,Japan,2009,2.787
22406,34961,Japan,2010,2.756
22407,34962,Japan,2011,2.611
22408,34963,Japan,2012,2.491
22409,34964,Japan,2013,2.469
22410,34965,Japan,2014,2.521
22411,34966,Japan,2015,2.548
22412,34967,Japan,2016,2.57
22413,34968,Japan,2017,2.589
22414,34969,Japan,2018,2.685
22415,35616,Japan,1990,100.0
22416,35617,Japan,1991,114.797
22417,35618,Japan,1992,116.485
22418,35619,Japan,1993,167.339
22419,35620,Japan,1994,205.58
22420,35621,Japan,1995,269.294
22421,35622,Japan,1996,279.207
22422,35623,Japan,1997,305.603
22423,35624,Japan,1998,253.368
22424,35625,Japan,1999,200.604
22425,35626,Japan,2000,181.565
22426,35627,Japan,2001,151.063
22427,35628,Japan,2002,140.679
22428,35629,Japan,2003,135.4
22429,35630,Japan,2004,140.942
22430,35631,Japan,2005,131.87
22431,35632,Japan,2006,137.611
22432,35633,Japan,2007,121.066
22433,35634,Japan,2008,87.829
22434,35635,Japan,2009,61.885
22435,35636,Japan,2010,64.985
22436,35637,Japan,2011,57.429
22437,35638,Japan,2012,52.549
22438,35639,Japan,2013,50.159
22439,35640,Japan,2014,51.403
22440,35641,Japan,2015,50.588
22441,35642,Japan,2016,51.616
22442,35643,Japan,2017,53.708
22443,35644,Japan,2018,53.321
22444,35808,Japan,1990,0.407
22445,35809,Japan,1991,0.365
22446,35810,Japan,1992,0.325
22447,35811,Japan,1993,0.277
22448,35812,Japan,1994,0.234
22449,35813,Japan,1995,0.231
22450,35814,Japan,1996,0.208
22451,35815,Japan,1997,0.201
22452,35816,Japan,1998,0.188
22453,35817,Japan,1999,0.184
22454,35818,Japan,2000,0.171
22455,35819,Japan,2001,0.159
22456,35820,Japan,2002,0.115
22457,35821,Japan,2003,0.11
22458,35822,Japan,2004,0.106
22459,35823,Japan,2005,0.108
22460,35824,Japan,2006,0.113
22461,35825,Japan,2007,0.114
22462,35826,Japan,2008,0.114
22463,35827,Japan,2009,0.114
22464,35828,Japan,2010,0.104
22465,35829,Japan,2011,0.099
22466,35830,Japan,2012,0.096
22467,35831,Japan,2013,0.089
22468,35832,Japan,2014,0.092
22469,35833,Japan,2015,0.092
22470,35834,Japan,2016,0.096
22471,35835,Japan,2017,0.096
22472,35836,Japan,2018,0.093
22473,36346,Japan,1990,100.0
22474,36347,Japan,1991,99.073
22475,36348,Japan,1992,99.614
22476,36349,Japan,1993,99.183
